39    0.6362275189620582 0.21231403748967181 60761.0    15.102298594224216	1400000 250
0    0.6130096714271327 0.20920734218030917 62249.0    2.9332514415013184	1400000 244
1    0.5875948692766674 0.1499539051975302 63129.0    3.2437348138401316	1400000 250
2    0.5899434352333562 0.1420105298985741 66772.0    3.839359516073272	1400000 246
3    0.6185872964329372 0.219527629582282 60196.0    4.538470101933878	1500000 253
4    0.5953111862000046 0.14901596989597438 65000.0    5.2026795558182775	1400000 253
5    0.6385980891163552 0.22657946664523432 63139.0    5.242724866125636	1500000 252
6    0.6065232088911363 0.14848412559359095 68695.0    5.439408349127038	1300000 240
7    0.6267106070226003 0.21815452287205084 62754.0    5.468266152853348	1400000 240
8    0.5978196070682592 0.14473259918876394 69988.0    5.516475027690805	1400000 251
9    0.6572219014905122 0.23212554691405915 63438.0    5.600560054872129	1500000 252
10    0.6203276885300963 0.20701155708936586 59856.0    6.159778342704161	1400000 249
11    0.6235778242388244 0.21569235807396245 65067.0    14.769566674556655	1400000 242
12    0.6060826042597609 0.2101437280322475 60917.0    11.18363272879406	1400000 241
13    0.6163252828981688 0.15722641328274095 63336.0    13.798032772760319	1300000 247
14    0.5799785698706247 0.15089774404506517 63846.0    16.351025942244732	1400000 248
15    0.572891606376622 0.15709847959107934 66102.0    11.20674237729824	1400000 247
16    0.608617834554859 0.13553979781562767 63884.0    8.313085231285395	1400000 249
17    0.5846240837443389 0.13533442500258233 69454.0    5.658789545602482	1500000 255
18    0.5727112171897647 0.14386801272594169 66291.0    12.559840502956206	1400000 239
19    0.6283175651190428 0.2140244234776215 60982.0    10.074397780517744	1400000 246
20    0.6490913195673087 0.2092304672268332 60979.0    14.260054455432423	1300000 240
21    0.6097105750776483 0.21398115317832517 57187.0    8.555416021618061	1500000 254
22    0.5767326028333566 0.14325257144504291 67166.0    12.802641822889692	1400000 242
23    0.6066030823110103 0.15477084103571379 64933.0    15.245998881715458	1300000 242
24    0.582168173077493 0.15185962111025036 67420.0    8.443354017580942	1400000 249
25    0.6453698990092661 0.21663204424915303 60062.0    14.63306879737327	1400000 249
26    0.6174345240723864 0.2359444034020503 64936.0    14.802533882819327	1600000 247
27    0.655581533017889 0.22016282461555772 61267.0    13.68856836109038	1400000 250
28    0.6329928647417123 0.15131910662059028 65600.0    19.760941219068787	1300000 252
29    0.632733686982936 0.14518776472949008 65931.0    13.35206618199986	1300000 248
30    0.5775741169517661 0.15474219629843622 67504.0    19.179690047050997	1400000 249
31    0.6235311486205718 0.21639333277018372 65666.0    11.003056023383433	1400000 241
32    0.638953753734726 0.21537430313440387 61712.0    17.649772581125667	1400000 249
33    0.62141578425227 0.21426769369173213 61202.0    12.55882452732227	1400000 243
34    0.6160401853313271 0.14357342575238832 73369.0    6.471527775272897	1300000 241
35    0.6148346630851106 0.1475894535271976 67927.0    13.266772289299542	1300000 242
36    0.5978637144166076 0.1464536619554612 72496.0    12.714082963781161	1400000 252
37    0.6570417704340195 0.23279843581779738 64830.0    15.054359281740734	1500000 249
38    0.6749794738402385 0.22122404060896678 64648.0    12.762052250243501	1300000 236
39    0.6679895069938998 0.22687925703132053 64881.0    6.9712486988090205	1400000 246
